variant,task,model,seed,peft,peft_type,type,metric_key,metric_value,trainable_params_count,train_time,avg_memory_allocated_mb,max_memory_allocated_mb,avg_memory_reserved_mb,max_memory_reserved_mb,train_samples_per_second,train_steps_per_second,total_flos,rank,lora_alpha,lora_dropout,lora_ranks,model_family,file
kd-lora,qqp,deberta,42,lora,lora,1,eval_accuracy,0.8800148404650012,0.148994,685.9535,588.122112,588.122112,2644.508672,2644.508672,1591.271,12.434,3.628027272285389e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_qqp_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,qqp,deberta,42,mrlora,mrlora,1,eval_accuracy,0.8980707395498392,0.278066,1058.4141,591.251456,591.251456,3334.47168,3334.47168,1031.296,8.058,3.638848979258573e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_qqp_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,qqp,deberta,42,olora,olora,1,eval_accuracy,0.8858026218154835,0.148994,693.9248,588.122112,588.122112,2644.508672,2644.508672,1572.992,12.291,3.628027272285389e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_qqp_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,qqp,deberta,42,rslora,rslora,1,eval_accuracy,0.879940638139995,0.148994,633.5465,588.122112,588.122112,2644.508672,2644.508672,1722.901,13.462,3.628027272285389e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_qqp_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,adalora,adalora,1,eval_accuracy,0.5270758122743683,0.222866,6.3714,589.326848,589.326848,2650.800128,2650.800128,1172.418,9.417,255661065633792.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,dora,dora,1,eval_accuracy,0.5270758122743683,0.15821,6.95,588.269568,588.269568,2818.572288,2818.572288,1074.821,8.633,255279627239424.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,lora,lora,1,eval_accuracy,0.5270758122743683,0.148994,5.3173,588.122112,588.122112,2644.508672,2644.508672,1404.85,11.284,255225269059584.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,mrlora,mrlora,1,eval_accuracy,0.5270758122743683,0.278066,8.0495,591.251456,591.251456,3328.180224,3328.180224,928.007,7.454,255986560401408.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,olora,olora,1,eval_accuracy,0.5270758122743683,0.148994,5.0032,588.122112,588.122112,2619.342848,2619.342848,1493.048,11.992,255225269059584.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,rte,deberta,42,rslora,rslora,1,eval_accuracy,0.5270758122743683,0.148994,5.5115,588.122112,588.122112,2619.342848,2619.342848,1355.352,10.886,255225269059584.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_rte_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,adalora,adalora,1,eval_accuracy,0.926605504587156,0.222866,111.8659,589.326848,589.326848,2650.800128,2650.800128,1806.153,14.133,6736668820242432.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,dora,dora,1,eval_accuracy,0.9369266055045872,0.15821,125.3868,588.269568,588.269568,2818.572288,2818.572288,1611.39,12.609,6726618194116608.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,lora,lora,1,eval_accuracy,0.9380733944954128,0.148994,119.2868,588.6464,588.6464,2636.120064,2636.120064,1693.792,13.254,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,mrlora,mrlora,1,eval_accuracy,0.9334862385321101,0.278066,170.9233,590.20544,590.20544,3334.47168,3334.47168,1182.092,9.25,6745246138368000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,olora,olora,1,eval_accuracy,0.9311926605504587,0.148994,112.8455,588.122112,588.122112,2644.508672,2644.508672,1790.475,14.01,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,123,rslora,rslora,1,eval_accuracy,0.930045871559633,0.148994,103.8957,588.122112,588.122112,2644.508672,2644.508672,1944.711,15.217,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,adalora,adalora,1,eval_accuracy,0.9197247706422018,0.222866,132.221,589.326848,589.326848,2625.634304,2625.634304,1528.1,11.957,6736668820242432.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,dora,dora,1,eval_accuracy,0.9311926605504587,0.15821,145.2735,588.269568,588.269568,2818.572288,2818.572288,1390.804,10.883,6726618194116608.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,lora,lora,1,eval_accuracy,0.9323394495412844,0.148994,108.8621,589.432832,589.432832,2636.120064,2636.120064,1855.991,14.523,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,mrlora,mrlora,1,eval_accuracy,0.9438073394495413,0.278066,178.4753,590.20544,590.20544,3334.47168,3334.47168,1132.072,8.858,6745246138368000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,olora,olora,1,eval_accuracy,0.9346330275229358,0.148994,105.7841,588.122112,588.122112,2631.92576,2631.92576,1909.993,14.946,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,2024,rslora,rslora,1,eval_accuracy,0.9369266055045872,0.148994,106.5393,588.122112,588.122112,2644.508672,2644.508672,1896.455,14.84,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,adalora,adalora,1,eval_accuracy,0.9185779816513762,0.222866,104.5913,589.326848,589.326848,2650.800128,2650.800128,1931.776,15.116,6736668820242432.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,dora,dora,1,eval_accuracy,0.9346330275229358,0.15821,116.8205,588.269568,588.269568,2818.572288,2818.572288,1729.551,13.534,6726618194116608.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,lora,lora,1,eval_accuracy,0.9369266055045872,0.148994,101.0748,587.859968,587.859968,2644.508672,2644.508672,1998.985,15.642,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,mrlora,mrlora,1,eval_accuracy,0.9380733944954128,0.278066,161.3717,590.20544,590.20544,3336.5688319999995,3336.568832,1252.06,9.797,6745246138368000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,olora,olora,1,eval_accuracy,0.9323394495412844,0.148994,100.917,588.122112,588.122112,2644.508672,2644.508672,2002.112,15.666,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,deberta,42,rslora,rslora,1,eval_accuracy,0.9380733944954128,0.148994,101.9145,588.122112,588.122112,2644.508672,2644.508672,1982.516,15.513,6725185956741120.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_sst2_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,adalora,adalora,1,eval_pearson,0.8181875304632904,0.222097,45.6951,589.311488,589.311488,2650.800128,2650.800128,377.436,5.909,575216950444032.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,dora,dora,1,eval_pearson,0.7809808466085383,0.157441,42.1383,588.254208,588.254208,2818.572288,2818.572288,409.295,6.407,574358745513984.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,lora,lora,1,eval_pearson,0.8491880766438389,0.148225,38.3298,588.368384,588.368384,2631.92576,2631.92576,449.964,7.044,574236439609344.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,mrlora,mrlora,1,eval_pearson,0.8632664453069752,0.277297,48.2905,590.19008,590.19008,3334.47168,3334.47168,357.151,5.591,575949376585728.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,olora,olora,1,eval_pearson,0.8504586145918854,0.148225,37.3361,588.106752,588.106752,2644.508672,2644.508672,461.939,7.232,574236439609344.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,stsb,deberta,42,rslora,rslora,1,eval_pearson,0.7911979532747727,0.148225,36.2525,588.106752,588.106752,2644.508672,2644.508672,475.746,7.448,574236439609344.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_stsb_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,adalora,adalora,1,eval_accuracy,0.5633802816901409,0.222866,1.8923,589.326848,589.326848,2625.634304,2625.634304,1006.724,7.927,63915266408448.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,dora,dora,1,eval_accuracy,0.5633802816901409,0.15821,2.0975,588.269568,588.269568,2818.572288,2818.572288,908.208,7.151,63819906809856.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,lora,lora,1,eval_accuracy,0.5633802816901409,0.148994,2.3712,588.383744,588.383744,2631.92576,2631.92576,803.399,6.326,63806317264896.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,mrlora,mrlora,1,eval_accuracy,0.5633802816901409,0.278066,2.3921,590.66112,590.66112,3326.083072,3326.083072,796.362,6.271,63996640100352.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,olora,olora,1,eval_accuracy,0.5633802816901409,0.148994,1.7363,588.122112,588.122112,2619.342848,2619.342848,1097.139,8.639,63806317264896.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,wnli,deberta,42,rslora,rslora,1,eval_accuracy,0.5633802816901409,0.148994,1.8891,588.122112,588.122112,2644.508672,2644.508672,1008.417,7.94,63806317264896.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/kd-lora/task_wnli_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,deberta,123,adalora,adalora,2,eval_matthews_correlation,0.0,0.444194,27.7276,764.0263680000002,764.026368,4764.729344,4764.729344,925.179,7.249,1701138030133248.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,deberta,123,dora,dora,2,eval_matthews_correlation,0.630639817686462,0.314882,26.9437,761.912832,761.912832,5158.99392,5158.99392,952.096,7.46,1698582390374400.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,deberta,123,lora,lora,2,eval_matthews_correlation,0.6281549838358158,0.29645,21.0279,762.41664,762.41664,4779.409408,4779.409408,1219.951,9.559,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,deberta,123,mrlora,mrlora,2,eval_matthews_correlation,0.6359929134078908,0.554594,124.2967,766.659584,766.659584,6169.821184,6169.821184,206.385,3.234,1703319001104384.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,deberta,123,olora,olora,2,eval_matthews_correlation,0.6082844689817133,0.29645,20.5262,761.630208,761.630208,4766.826496,4766.826496,1249.769,9.792,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,deberta,123,rslora,rslora,2,eval_matthews_correlation,0.633176717769807,0.29645,18.8995,761.630208,761.630208,4766.826496,4766.826496,1357.339,10.635,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,deberta,42,adalora,adalora,2,eval_matthews_correlation,0.0,0.444194,28.0848,764.0263680000002,764.026368,4802.47808,4802.47808,913.411,7.157,1701138030133248.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,deberta,42,dora,dora,2,eval_matthews_correlation,0.610871836940491,0.314882,27.7171,761.912832,761.912832,5133.828096,5133.828096,925.53,7.252,1698582390374400.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,deberta,42,lora,lora,2,eval_matthews_correlation,0.6107938612917774,0.29645,21.952,762.41664,762.41664,4779.409408,4779.409408,1168.597,9.156,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,deberta,42,mrlora,mrlora,2,eval_matthews_correlation,0.6306644810568987,0.554594,41.689,765.421056,765.421056,6157.238272,6157.238272,615.343,4.821,1703319001104384.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,deberta,42,olora,olora,2,eval_matthews_correlation,0.6083707756603041,0.29645,21.8489,761.630208,761.630208,4766.826496,4766.826496,1174.11,9.2,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,deberta,42,rslora,rslora,2,eval_matthews_correlation,0.6132936088821549,0.29645,21.7462,761.630208,761.630208,4766.826496,4766.826496,1179.656,9.243,1698218190569472.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_cola_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,deberta,123,adalora,adalora,2,matched_accuracy,0.8958736627610799,0.444963,1171.5857,764.041728,764.041728,4789.895168,4789.895168,1005.565,7.856,7.789827711408538e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,deberta,123,dora,dora,2,matched_accuracy,0.9019867549668874,0.315651,1135.7182,761.928192,761.928192,5133.828096,5133.828096,1037.322,8.104,7.778125643513856e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,deberta,123,lora,lora,2,matched_accuracy,0.9012735608762099,0.297219,854.8416,762.4320000000001,762.432,4779.409408,4779.409408,1378.157,10.767,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,deberta,123,mrlora,mrlora,2,matched_accuracy,0.9017829852266939,0.555363,5130.3884,767.4521600000002,767.45216,6178.209791999999,6178.209792,229.633,3.588,7.799814798861926e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mnli,deberta,123,olora,olora,2,matched_accuracy,0.8996434029546613,0.297219,876.9417,761.645568,761.645568,4766.826496,4766.826496,1343.426,10.496,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mnli,deberta,123,rslora,rslora,2,matched_accuracy,0.9005603667855323,0.297219,889.9843,761.645568,761.645568,4766.826496,4766.826496,1323.738,10.342,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,deberta,42,adalora,adalora,2,matched_accuracy,0.8941416199694345,0.444963,1223.5101,764.041728,764.041728,4789.895168,4789.895168,962.89,7.523,7.789827711408538e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,deberta,42,dora,dora,2,matched_accuracy,0.9003565970453388,0.315651,1185.9236,761.928192,761.928192,5133.828096,5133.828096,993.408,7.761,7.778125643513856e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,deberta,42,lora,lora,2,matched_accuracy,0.8996434029546613,0.297219,944.1629,762.4320000000001,762.432,4779.409408,4779.409408,1247.778,9.748,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,deberta,42,mrlora,mrlora,2,matched_accuracy,0.9015792154865002,0.555363,1857.4709,764.646912,764.646912,6153.043968000001,6153.043968,634.253,4.955,7.799814798861926e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mnli,deberta,42,olora,olora,2,matched_accuracy,0.897809475292919,0.297219,924.5114,761.645568,761.645568,4766.826496,4766.826496,1274.301,9.956,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mnli,deberta,42,rslora,rslora,2,matched_accuracy,0.9006622516556292,0.297219,932.3265,761.645568,761.645568,4766.826496,4766.826496,1263.62,9.872,7.776457692964454e+16,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mnli_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,adalora,adalora,2,eval_accuracy,0.6838235294117647,0.444194,12.0039,764.0263680000002,764.026368,4789.895168,4789.895168,916.706,7.248,736313456197632.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,dora,dora,2,eval_accuracy,0.7892156862745098,0.314882,12.6379,761.912832,761.912832,5158.99392,5158.99392,870.714,6.884,735207317569536.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,lora,lora,2,eval_accuracy,0.7892156862745098,0.29645,9.576,762.41664,762.41664,4779.409408,4779.409408,1149.122,9.085,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,mrlora,mrlora,2,eval_accuracy,0.7867647058823529,0.554594,18.1553,765.421056,765.421056,6155.14112,6155.14112,606.104,4.792,737257426255872.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,olora,olora,2,eval_accuracy,0.8284313725490197,0.29645,9.4021,761.630208,761.630208,4766.826496,4766.826496,1170.374,9.253,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mrpc,deberta,123,rslora,rslora,2,eval_accuracy,0.8333333333333334,0.29645,9.7818,761.630208,761.630208,4766.826496,4766.826496,1124.95,8.894,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,deberta,2024,adalora,adalora,2,eval_accuracy,0.6838235294117647,0.444194,14.1342,764.0263680000002,764.026368,4806.672384,4806.672384,778.536,6.155,736313456197632.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mrpc,deberta,2024,dora,dora,2,eval_accuracy,0.7573529411764706,0.314882,13.9917,761.912832,761.912832,5158.99392,5158.99392,786.464,6.218,735207317569536.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mrpc,deberta,2024,lora,lora,2,eval_accuracy,0.7279411764705882,0.29645,11.1633,762.41664,762.41664,4779.409408,4779.409408,985.733,7.793,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mrpc,deberta,2024,olora,olora,2,eval_accuracy,0.7990196078431373,0.29645,11.3507,761.630208,761.630208,4766.826496,4766.826496,969.458,7.665,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mrpc,deberta,2024,rslora,rslora,2,eval_accuracy,0.8137254901960784,0.29645,11.4765,761.630208,761.630208,4766.826496,4766.826496,958.83,7.581,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,adalora,adalora,2,eval_accuracy,0.6838235294117647,0.444194,14.5835,764.0263680000002,764.026368,4764.729344,4764.729344,754.554,5.966,736313456197632.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,dora,dora,2,eval_accuracy,0.7769607843137255,0.314882,14.3453,761.912832,761.912832,5158.99392,5158.99392,767.078,6.065,735207317569536.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,lora,lora,2,eval_accuracy,0.7794117647058824,0.29645,11.9378,761.630208,761.630208,4766.826496,4766.826496,921.777,7.288,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,mrlora,mrlora,2,eval_accuracy,0.7867647058823529,0.554594,18.2483,765.421056,765.421056,6155.14112,6155.14112,603.017,4.768,737257426255872.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,olora,olora,2,eval_accuracy,0.7941176470588235,0.29645,11.9318,761.630208,761.630208,4766.826496,4766.826496,922.239,7.291,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,mrpc,deberta,42,rslora,rslora,2,eval_accuracy,0.8161764705882353,0.29645,11.9008,761.630208,761.630208,4766.826496,4766.826496,924.645,7.31,735049678848000.0,8,16,0.05,"[8, 4, 2, 1]",deberta,results/lora/task_mrpc_deberta_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
